Cấp lớp,Môn học,Học kỳ,Chủ đề,Loại câu hỏi,Câu hỏi,Lựa chọn,Đáp án đúng,Lời giải chi tiết
Lớp 3,Toán,Học kỳ 2,13. Xem đồng hồ. Tháng - năm. Tiền Việt Nam,So sánh,"Điền dấu thích hợp (<, >, =): 1740 + 822 ___ 1371 + 1324",,<,1740 + 822 = 2562; 1371 + 1324 = 2695. Nên dấu là <.
Lớp 3,Toán,Học kỳ 2,8. Các số đến 10 000,Đúng/Sai,"Phép tính 253 - 37 = 218, đúng hay sai?",,Sai,Phép tính chính xác là 253 - 37 = 216.
Lớp 3,Toán,Học kỳ 1,"4. Phép nhân, phép chia trong phạm vi 100",So sánh,"Điền dấu thích hợp (<, >, =): 720 + 339 ___ 538 + 492",,>,720 + 339 = 1059; 538 + 492 = 1030. Nên dấu là >.
Lớp 3,Toán,Học kỳ 2,"9. Chu vi, diện tích một số hình phẳng",Đúng/Sai,"Phép tính 1738 - 1215 = 525, đúng hay sai?",,Sai,Phép tính chính xác là 1738 - 1215 = 523.
Lớp 3,Toán,Học kỳ 1,"3. Làm quen với hình phẳng, hình khối",Trắc nghiệm,Kết quả của phép tính 250 - 141 là bao nhiêu?,105 | 114 | 109 | 119,109,Ta có: 250 - 141 = 109.
Lớp 3,Toán,Học kỳ 2,11. Các số đến 100 000,Điền khuyết,526 + ___ = 535,,9,Số cần điền là 9 vì 526 + 9 = 535.
Lớp 3,Toán,Học kỳ 1,"4. Phép nhân, phép chia trong phạm vi 100",Trắc nghiệm,Kết quả của phép tính 1544 + 1150 là bao nhiêu?,2704 | 2697 | 2692 | 2694,2694,Ta có: 1544 + 1150 = 2694.
Lớp 3,Toán,Học kỳ 2,8. Các số đến 10 000,Chuỗi Quy luật,"19, 21, 23, ___, 27",,25,Quy luật: cộng thêm 2 vào số liền trước.
Lớp 3,Toán,Học kỳ 2,"10. Cộng, trừ, nhân, chia trong phạm vi 10 000",Điền khuyết,858 - ___ = 376,,482,Số cần điền là 482 vì 858 - 482 = 376.
Lớp 3,Toán,Học kỳ 2,8. Các số đến 10 000,Trắc nghiệm,Kết quả của phép tính 247 - 150 là bao nhiêu?,107 | 97 | 99 | 92,97,Ta có: 247 - 150 = 97.
Lớp 3,Toán,Học kỳ 2,13. Xem đồng hồ. Tháng - năm. Tiền Việt Nam,Đúng/Sai,"Phép tính 577 - 364 = 213, đúng hay sai?",,Đúng,Phép tính chính xác là 577 - 364 = 213.
Lớp 3,Toán,Học kỳ 2,13. Xem đồng hồ. Tháng - năm. Tiền Việt Nam,Đúng/Sai,"Phép tính 1975 - 446 = 1533, đúng hay sai?",,Sai,Phép tính chính xác là 1975 - 446 = 1529.
Lớp 3,Toán,Học kỳ 1,"3. Làm quen với hình phẳng, hình khối",So sánh,"Điền dấu thích hợp (<, >, =): 1830 - 1234 ___ 60 + 653",,<,1830 - 1234 = 596; 60 + 653 = 713. Nên dấu là <.
Lớp 3,Toán,Học kỳ 2,16. Ôn tập cuối năm,Chuỗi Quy luật,"15, 20, 25, ___, 35",,30,Quy luật: cộng thêm 5 vào số liền trước.
Lớp 3,Toán,Học kỳ 1,"3. Làm quen với hình phẳng, hình khối",Điền khuyết,1241 - ___ = 1198,,43,Số cần điền là 43 vì 1241 - 43 = 1198.
Lớp 3,Toán,Học kỳ 1,7. Ôn tập Học kì 1,So sánh,"Điền dấu thích hợp (<, >, =): 774 - 216 ___ 200 + 905",,<,774 - 216 = 558; 200 + 905 = 1105. Nên dấu là <.
