Cấp Lớp,Môn học,Chủ đề,Mức độ khó,Loại Câu Hỏi,Câu hỏi,Đáp án 1,Đáp án 2,Đáp án 3,Đáp án 4,Đáp án đúng,Lời giải
5,vietnamese,viet7,medium,fill_blank,"Dựa vào bài học số 1286: Từ 'dũng cảm' là [Từ loại gì]? (Nhập: Danh từ, Động từ hoặc Tính từ).",Tính từ,Danh từ,Động từ,Trạng từ,Tính từ,Ôn luyện Tiếng Việt 5 - Chủ đề Tiếp bước cha ông
5,vietnamese,viet7,hard,true_false,Dựa vào bài học số 1287: Đúng hay Sai: Câu văn 'Bạn Minh rất chiến công' là một câu miêu tả hoàn chỉnh và có nghĩa.,Đúng,Sai,,,Đúng,Ôn luyện Tiếng Việt 5 - Chủ đề Tiếp bước cha ông
5,vietnamese,viet7,easy,comparison,Dựa vào bài học số 1288: Số tiếng (âm tiết) của từ 'bảo vệ' ... Số tiếng của từ 'trường'.,=,>,<,,>,Ôn luyện Tiếng Việt 5 - Chủ đề Tiếp bước cha ông
5,vietnamese,viet7,medium,sequence,Dựa vào bài học số 1289: Sắp xếp chữ cái để tạo thành từ đúng: 'cha ông' -> hnga cô là từ gì?,ccha ông,cha ônga,cha ông,bcha ông,cha ông,Ôn luyện Tiếng Việt 5 - Chủ đề Tiếp bước cha ông
5,vietnamese,viet7,hard,drag_drop,Dựa vào bài học số 1290: Kéo từ đúng vào ô: Chúng em cần ra sức [ ] để xây dựng đất nước.,lười biếng,học tập,ngủ,phá hoại,học tập,Ôn luyện Tiếng Việt 5 - Chủ đề Tiếp bước cha ông
5,vietnamese,viet7,easy,multiple_choice,Dựa vào bài học số 1291: Tìm từ trái nghĩa với từ 'tự hào' trong các từ sau:,Trái nghĩa với tự hào,Đồng nghĩa với tự hào,Một từ khác,Không có,Trái nghĩa với tự hào,Ôn luyện Tiếng Việt 5 - Chủ đề Tiếp bước cha ông
5,vietnamese,viet7,medium,fill_blank,"Dựa vào bài học số 1292: Từ 'lịch sử' là [Từ loại gì]? (Nhập: Danh từ, Động từ hoặc Tính từ).",Đại từ,Tính từ,Danh từ,Động từ,Danh từ,Ôn luyện Tiếng Việt 5 - Chủ đề Tiếp bước cha ông
5,vietnamese,viet7,hard,true_false,Dựa vào bài học số 1293: Đúng hay Sai: Câu văn 'Bạn Khôi rất anh hùng' là một câu miêu tả hoàn chỉnh và có nghĩa.,Đúng,Sai,,,Đúng,Ôn luyện Tiếng Việt 5 - Chủ đề Tiếp bước cha ông
5,vietnamese,viet7,easy,comparison,Dựa vào bài học số 1294: Số tiếng (âm tiết) của từ 'dũng cảm' ... Số tiếng của từ 'trường'.,<,=,>,,>,Ôn luyện Tiếng Việt 5 - Chủ đề Tiếp bước cha ông
5,vietnamese,viet7,medium,sequence,Dựa vào bài học số 1295: Sắp xếp chữ cái để tạo thành từ đúng: 'chiến công' -> inôngh cếc là từ gì?,cchiến công,chiến công,chiến cônga,bchiến công,chiến công,Ôn luyện Tiếng Việt 5 - Chủ đề Tiếp bước cha ông
5,vietnamese,viet7,hard,drag_drop,Dựa vào bài học số 1296: Kéo từ đúng vào ô: Chúng em cần ra sức [ ] để xây dựng đất nước.,lười biếng,phá hoại,học tập,ngủ,học tập,Ôn luyện Tiếng Việt 5 - Chủ đề Tiếp bước cha ông
5,vietnamese,viet7,easy,multiple_choice,Dựa vào bài học số 1297: Tìm từ trái nghĩa với từ 'cha ông' trong các từ sau:,Không có,Trái nghĩa với cha ông,Một từ khác,Đồng nghĩa với cha ông,Trái nghĩa với cha ông,Ôn luyện Tiếng Việt 5 - Chủ đề Tiếp bước cha ông
5,vietnamese,viet7,medium,fill_blank,"Dựa vào bài học số 1298: Từ 'tiếp bước' là [Từ loại gì]? (Nhập: Danh từ, Động từ hoặc Tính từ).",Đại từ,Danh từ,Động từ,Tính từ,Động từ,Ôn luyện Tiếng Việt 5 - Chủ đề Tiếp bước cha ông
5,vietnamese,viet7,hard,true_false,Dựa vào bài học số 1299: Đúng hay Sai: Câu văn 'Bạn Phong rất tự hào' là một câu miêu tả hoàn chỉnh và có nghĩa.,Sai,Đúng,,,Đúng,Ôn luyện Tiếng Việt 5 - Chủ đề Tiếp bước cha ông
5,vietnamese,viet7,easy,comparison,Dựa vào bài học số 1300: Số tiếng (âm tiết) của từ 'lịch sử' ... Số tiếng của từ 'trường'.,>,<,=,,>,Ôn luyện Tiếng Việt 5 - Chủ đề Tiếp bước cha ông
5,vietnamese,viet7,medium,sequence,Dựa vào bài học số 1301: Sắp xếp chữ cái để tạo thành từ đúng: 'anh hùng' -> ng hhaùn là từ gì?,banh hùng,canh hùng,anh hùng,anh hùnga,anh hùng,Ôn luyện Tiếng Việt 5 - Chủ đề Tiếp bước cha ông
5,vietnamese,viet7,hard,drag_drop,Dựa vào bài học số 1302: Kéo từ đúng vào ô: Chúng em cần ra sức [ ] để xây dựng đất nước.,phá hoại,lười biếng,học tập,ngủ,học tập,Ôn luyện Tiếng Việt 5 - Chủ đề Tiếp bước cha ông
5,vietnamese,viet7,easy,multiple_choice,Dựa vào bài học số 1303: Tìm từ trái nghĩa với từ 'chiến công' trong các từ sau:,Không có,Trái nghĩa với chiến công,Một từ khác,Đồng nghĩa với chiến công,Trái nghĩa với chiến công,Ôn luyện Tiếng Việt 5 - Chủ đề Tiếp bước cha ông
5,vietnamese,viet7,medium,fill_blank,"Dựa vào bài học số 1304: Từ 'bảo vệ' là [Từ loại gì]? (Nhập: Danh từ, Động từ hoặc Tính từ).",Tính từ,Động từ,Đại từ,Danh từ,Động từ,Ôn luyện Tiếng Việt 5 - Chủ đề Tiếp bước cha ông
5,vietnamese,viet7,hard,true_false,Dựa vào bài học số 1305: Đúng hay Sai: Câu văn 'Bạn Hà rất cha ông' là một câu miêu tả hoàn chỉnh và có nghĩa.,Sai,Đúng,,,Đúng,Ôn luyện Tiếng Việt 5 - Chủ đề Tiếp bước cha ông
5,vietnamese,viet7,easy,comparison,Dựa vào bài học số 1306: Số tiếng (âm tiết) của từ 'tiếp bước' ... Số tiếng của từ 'trường'.,=,>,<,,>,Ôn luyện Tiếng Việt 5 - Chủ đề Tiếp bước cha ông
5,vietnamese,viet7,medium,sequence,Dựa vào bài học số 1307: Sắp xếp chữ cái để tạo thành từ đúng: 'tự hào' -> ự htoà là từ gì?,ctự hào,btự hào,tự hàoa,tự hào,tự hào,Ôn luyện Tiếng Việt 5 - Chủ đề Tiếp bước cha ông
5,vietnamese,viet7,hard,drag_drop,Dựa vào bài học số 1308: Kéo từ đúng vào ô: Chúng em cần ra sức [ ] để xây dựng đất nước.,ngủ,học tập,phá hoại,lười biếng,học tập,Ôn luyện Tiếng Việt 5 - Chủ đề Tiếp bước cha ông
5,vietnamese,viet7,easy,multiple_choice,Dựa vào bài học số 1309: Tìm từ trái nghĩa với từ 'anh hùng' trong các từ sau:,Trái nghĩa với anh hùng,Không có,Một từ khác,Đồng nghĩa với anh hùng,Trái nghĩa với anh hùng,Ôn luyện Tiếng Việt 5 - Chủ đề Tiếp bước cha ông
5,vietnamese,viet7,medium,fill_blank,"Dựa vào bài học số 1310: Từ 'dũng cảm' là [Từ loại gì]? (Nhập: Danh từ, Động từ hoặc Tính từ).",Trạng từ,Tính từ,Động từ,Danh từ,Tính từ,Ôn luyện Tiếng Việt 5 - Chủ đề Tiếp bước cha ông
5,vietnamese,viet7,hard,true_false,Dựa vào bài học số 1311: Đúng hay Sai: Câu văn 'Bạn Trang rất chiến công' là một câu miêu tả hoàn chỉnh và có nghĩa.,Sai,Đúng,,,Đúng,Ôn luyện Tiếng Việt 5 - Chủ đề Tiếp bước cha ông
5,vietnamese,viet7,easy,comparison,Dựa vào bài học số 1312: Số tiếng (âm tiết) của từ 'bảo vệ' ... Số tiếng của từ 'trường'.,>,=,<,,>,Ôn luyện Tiếng Việt 5 - Chủ đề Tiếp bước cha ông
5,vietnamese,viet7,medium,sequence,Dựa vào bài học số 1313: Sắp xếp chữ cái để tạo thành từ đúng: 'cha ông' -> gôanc h là từ gì?,cha ônga,bcha ông,cha ông,ccha ông,cha ông,Ôn luyện Tiếng Việt 5 - Chủ đề Tiếp bước cha ông
5,vietnamese,viet7,hard,drag_drop,Dựa vào bài học số 1314: Kéo từ đúng vào ô: Chúng em cần ra sức [ ] để xây dựng đất nước.,học tập,ngủ,lười biếng,phá hoại,học tập,Ôn luyện Tiếng Việt 5 - Chủ đề Tiếp bước cha ông
5,vietnamese,viet7,easy,multiple_choice,Dựa vào bài học số 1315: Tìm từ trái nghĩa với từ 'tự hào' trong các từ sau:,Một từ khác,Đồng nghĩa với tự hào,Không có,Trái nghĩa với tự hào,Trái nghĩa với tự hào,Ôn luyện Tiếng Việt 5 - Chủ đề Tiếp bước cha ông
5,vietnamese,viet7,medium,fill_blank,"Dựa vào bài học số 1316: Từ 'lịch sử' là [Từ loại gì]? (Nhập: Danh từ, Động từ hoặc Tính từ).",Danh từ,Đại từ,Tính từ,Động từ,Danh từ,Ôn luyện Tiếng Việt 5 - Chủ đề Tiếp bước cha ông
5,vietnamese,viet7,hard,true_false,Dựa vào bài học số 1317: Đúng hay Sai: Câu văn 'Bạn Hương rất anh hùng' là một câu miêu tả hoàn chỉnh và có nghĩa.,Sai,Đúng,,,Đúng,Ôn luyện Tiếng Việt 5 - Chủ đề Tiếp bước cha ông
5,vietnamese,viet7,easy,comparison,Dựa vào bài học số 1318: Số tiếng (âm tiết) của từ 'dũng cảm' ... Số tiếng của từ 'trường'.,<,>,=,,>,Ôn luyện Tiếng Việt 5 - Chủ đề Tiếp bước cha ông
5,vietnamese,viet7,medium,sequence,Dựa vào bài học số 1319: Sắp xếp chữ cái để tạo thành từ đúng: 'chiến công' -> nnghếôcic  là từ gì?,cchiến công,bchiến công,chiến cônga,chiến công,chiến công,Ôn luyện Tiếng Việt 5 - Chủ đề Tiếp bước cha ông
5,vietnamese,viet7,hard,drag_drop,Dựa vào bài học số 1320: Kéo từ đúng vào ô: Chúng em cần ra sức [ ] để xây dựng đất nước.,phá hoại,ngủ,lười biếng,học tập,học tập,Ôn luyện Tiếng Việt 5 - Chủ đề Tiếp bước cha ông
5,vietnamese,viet7,easy,multiple_choice,Dựa vào bài học số 1321: Tìm từ trái nghĩa với từ 'cha ông' trong các từ sau:,Trái nghĩa với cha ông,Không có,Đồng nghĩa với cha ông,Một từ khác,Trái nghĩa với cha ông,Ôn luyện Tiếng Việt 5 - Chủ đề Tiếp bước cha ông
5,vietnamese,viet7,medium,fill_blank,"Dựa vào bài học số 1322: Từ 'tiếp bước' là [Từ loại gì]? (Nhập: Danh từ, Động từ hoặc Tính từ).",Tính từ,Động từ,Đại từ,Danh từ,Động từ,Ôn luyện Tiếng Việt 5 - Chủ đề Tiếp bước cha ông
5,vietnamese,viet7,hard,true_false,Dựa vào bài học số 1323: Đúng hay Sai: Câu văn 'Bạn Chi rất tự hào' là một câu miêu tả hoàn chỉnh và có nghĩa.,Đúng,Sai,,,Đúng,Ôn luyện Tiếng Việt 5 - Chủ đề Tiếp bước cha ông
5,vietnamese,viet7,easy,comparison,Dựa vào bài học số 1324: Số tiếng (âm tiết) của từ 'lịch sử' ... Số tiếng của từ 'trường'.,>,=,<,,>,Ôn luyện Tiếng Việt 5 - Chủ đề Tiếp bước cha ông
5,vietnamese,viet7,medium,sequence,Dựa vào bài học số 1325: Sắp xếp chữ cái để tạo thành từ đúng: 'anh hùng' -> nh ùghna là từ gì?,anh hùnga,canh hùng,anh hùng,banh hùng,anh hùng,Ôn luyện Tiếng Việt 5 - Chủ đề Tiếp bước cha ông
5,vietnamese,viet7,hard,drag_drop,Dựa vào bài học số 1326: Kéo từ đúng vào ô: Chúng em cần ra sức [ ] để xây dựng đất nước.,ngủ,phá hoại,học tập,lười biếng,học tập,Ôn luyện Tiếng Việt 5 - Chủ đề Tiếp bước cha ông
5,vietnamese,viet7,easy,multiple_choice,Dựa vào bài học số 1327: Tìm từ trái nghĩa với từ 'chiến công' trong các từ sau:,Trái nghĩa với chiến công,Một từ khác,Không có,Đồng nghĩa với chiến công,Trái nghĩa với chiến công,Ôn luyện Tiếng Việt 5 - Chủ đề Tiếp bước cha ông
5,vietnamese,viet7,medium,fill_blank,"Dựa vào bài học số 1328: Từ 'bảo vệ' là [Từ loại gì]? (Nhập: Danh từ, Động từ hoặc Tính từ).",Đại từ,Danh từ,Tính từ,Động từ,Động từ,Ôn luyện Tiếng Việt 5 - Chủ đề Tiếp bước cha ông
5,vietnamese,viet7,hard,true_false,Dựa vào bài học số 1329: Đúng hay Sai: Câu văn 'Bạn Quân rất cha ông' là một câu miêu tả hoàn chỉnh và có nghĩa.,Sai,Đúng,,,Đúng,Ôn luyện Tiếng Việt 5 - Chủ đề Tiếp bước cha ông
5,vietnamese,viet7,easy,comparison,Dựa vào bài học số 1330: Số tiếng (âm tiết) của từ 'tiếp bước' ... Số tiếng của từ 'trường'.,<,>,=,,>,Ôn luyện Tiếng Việt 5 - Chủ đề Tiếp bước cha ông
5,vietnamese,viet7,medium,sequence,Dựa vào bài học số 1331: Sắp xếp chữ cái để tạo thành từ đúng: 'tự hào' -> ựho àt là từ gì?,tự hào,btự hào,ctự hào,tự hàoa,tự hào,Ôn luyện Tiếng Việt 5 - Chủ đề Tiếp bước cha ông
5,vietnamese,viet7,hard,drag_drop,Dựa vào bài học số 1332: Kéo từ đúng vào ô: Chúng em cần ra sức [ ] để xây dựng đất nước.,phá hoại,ngủ,học tập,lười biếng,học tập,Ôn luyện Tiếng Việt 5 - Chủ đề Tiếp bước cha ông
5,vietnamese,viet7,easy,multiple_choice,Dựa vào bài học số 1333: Tìm từ trái nghĩa với từ 'anh hùng' trong các từ sau:,Không có,Trái nghĩa với anh hùng,Một từ khác,Đồng nghĩa với anh hùng,Trái nghĩa với anh hùng,Ôn luyện Tiếng Việt 5 - Chủ đề Tiếp bước cha ông
5,vietnamese,viet7,medium,fill_blank,"Dựa vào bài học số 1334: Từ 'dũng cảm' là [Từ loại gì]? (Nhập: Danh từ, Động từ hoặc Tính từ).",Tính từ,Trạng từ,Danh từ,Động từ,Tính từ,Ôn luyện Tiếng Việt 5 - Chủ đề Tiếp bước cha ông
5,vietnamese,viet7,hard,true_false,Dựa vào bài học số 1335: Đúng hay Sai: Câu văn 'Bạn Mai rất chiến công' là một câu miêu tả hoàn chỉnh và có nghĩa.,Đúng,Sai,,,Đúng,Ôn luyện Tiếng Việt 5 - Chủ đề Tiếp bước cha ông
5,vietnamese,viet7,easy,comparison,Dựa vào bài học số 1336: Số tiếng (âm tiết) của từ 'bảo vệ' ... Số tiếng của từ 'trường'.,>,=,<,,>,Ôn luyện Tiếng Việt 5 - Chủ đề Tiếp bước cha ông
5,vietnamese,viet7,medium,sequence,Dựa vào bài học số 1337: Sắp xếp chữ cái để tạo thành từ đúng: 'cha ông' -> ôch gan là từ gì?,ccha ông,cha ông,cha ônga,bcha ông,cha ông,Ôn luyện Tiếng Việt 5 - Chủ đề Tiếp bước cha ông
5,vietnamese,viet7,hard,drag_drop,Dựa vào bài học số 1338: Kéo từ đúng vào ô: Chúng em cần ra sức [ ] để xây dựng đất nước.,học tập,phá hoại,lười biếng,ngủ,học tập,Ôn luyện Tiếng Việt 5 - Chủ đề Tiếp bước cha ông
5,vietnamese,viet7,easy,multiple_choice,Dựa vào bài học số 1339: Tìm từ trái nghĩa với từ 'tự hào' trong các từ sau:,Đồng nghĩa với tự hào,Không có,Trái nghĩa với tự hào,Một từ khác,Trái nghĩa với tự hào,Ôn luyện Tiếng Việt 5 - Chủ đề Tiếp bước cha ông
5,vietnamese,viet7,medium,fill_blank,"Dựa vào bài học số 1340: Từ 'lịch sử' là [Từ loại gì]? (Nhập: Danh từ, Động từ hoặc Tính từ).",Đại từ,Động từ,Danh từ,Tính từ,Danh từ,Ôn luyện Tiếng Việt 5 - Chủ đề Tiếp bước cha ông
5,vietnamese,viet7,hard,true_false,Dựa vào bài học số 1341: Đúng hay Sai: Câu văn 'Bạn An rất anh hùng' là một câu miêu tả hoàn chỉnh và có nghĩa.,Đúng,Sai,,,Đúng,Ôn luyện Tiếng Việt 5 - Chủ đề Tiếp bước cha ông
5,vietnamese,viet7,easy,comparison,Dựa vào bài học số 1342: Số tiếng (âm tiết) của từ 'dũng cảm' ... Số tiếng của từ 'trường'.,>,=,<,,>,Ôn luyện Tiếng Việt 5 - Chủ đề Tiếp bước cha ông
5,vietnamese,viet7,medium,sequence,Dựa vào bài học số 1343: Sắp xếp chữ cái để tạo thành từ đúng: 'chiến công' -> c chếgnôni là từ gì?,bchiến công,chiến công,chiến cônga,cchiến công,chiến công,Ôn luyện Tiếng Việt 5 - Chủ đề Tiếp bước cha ông
5,vietnamese,viet7,hard,drag_drop,Dựa vào bài học số 1344: Kéo từ đúng vào ô: Chúng em cần ra sức [ ] để xây dựng đất nước.,lười biếng,phá hoại,ngủ,học tập,học tập,Ôn luyện Tiếng Việt 5 - Chủ đề Tiếp bước cha ông
5,vietnamese,viet7,easy,multiple_choice,Dựa vào bài học số 1345: Tìm từ trái nghĩa với từ 'cha ông' trong các từ sau:,Trái nghĩa với cha ông,Một từ khác,Không có,Đồng nghĩa với cha ông,Trái nghĩa với cha ông,Ôn luyện Tiếng Việt 5 - Chủ đề Tiếp bước cha ông
5,vietnamese,viet7,medium,fill_blank,"Dựa vào bài học số 1346: Từ 'tiếp bước' là [Từ loại gì]? (Nhập: Danh từ, Động từ hoặc Tính từ).",Đại từ,Danh từ,Tính từ,Động từ,Động từ,Ôn luyện Tiếng Việt 5 - Chủ đề Tiếp bước cha ông
5,vietnamese,viet7,hard,true_false,Dựa vào bài học số 1347: Đúng hay Sai: Câu văn 'Bạn Minh rất tự hào' là một câu miêu tả hoàn chỉnh và có nghĩa.,Đúng,Sai,,,Đúng,Ôn luyện Tiếng Việt 5 - Chủ đề Tiếp bước cha ông
5,vietnamese,viet7,easy,comparison,Dựa vào bài học số 1348: Số tiếng (âm tiết) của từ 'lịch sử' ... Số tiếng của từ 'trường'.,>,=,<,,>,Ôn luyện Tiếng Việt 5 - Chủ đề Tiếp bước cha ông
5,vietnamese,viet7,medium,sequence,Dựa vào bài học số 1349: Sắp xếp chữ cái để tạo thành từ đúng: 'anh hùng' -> nh ùngah là từ gì?,banh hùng,anh hùng,canh hùng,anh hùnga,anh hùng,Ôn luyện Tiếng Việt 5 - Chủ đề Tiếp bước cha ông
